episode,return,length,mean_return_last_10
6514,310.5935288866749,850,299.0133750626468
6515,311.99217073153704,845,299.0623515655403
6516,309.2590356338769,855,299.2097057791543
6517,311.9268906470388,825,304.3411724320264
6518,312.29154997318983,840,305.0407508901902
6519,304.15973995719105,895,304.4906370259705
6520,114.2611301029101,377,284.9004746881663
6521,311.774428980425,825,284.7012620453141
6522,310.6420195950195,848,290.5115341308876
6523,310.39315861463547,831,290.72936531224985
6524,311.0049994289875,840,290.7705123664811
6525,308.7852040361613,840,290.4498156969436
6526,307.40592317050323,902,290.2645044506062
6527,117.79489690158516,353,270.85130507606084
6528,307.3398050889373,910,270.35613058763556
6529,308.8524948016275,861,270.8254060720792
6530,308.94776080548763,882,290.294069142337
6531,311.2565672365017,837,290.2422829679446
6532,308.5337145123631,866,290.031452459679
6533,234.55148797295988,647,282.4472853955114
6534,308.794178808108,851,282.2262033334235
6535,310.9270026017912,839,282.44038318998645
6536,311.5567696010694,836,282.85546783304306
6537,308.8809301860165,862,301.96407116148623
6538,308.15021149720997,857,302.0451118023135
6539,308.5907692424953,861,302.01893924640024
6540,275.47606197046116,832,298.67176936289763
6541,308.39400470629334,887,298.3855131098768
6542,308.4659378333017,882,298.37873544197066
6543,308.3681015782058,897,305.7603968024952
6544,308.7307842229493,849,305.75405734397935
6545,309.4985518651083,856,305.61121227031106
6546,305.0847116848454,897,304.9640064786887
6547,301.12181577365845,938,304.18809503745285
6548,310.8068418232724,838,304.4537580700591
6549,205.8080323241884,1600,294.1754843782284
6550,307.82621154468507,894,297.4104993356508
6551,311.6068018004298,832,297.73177904506446
6552,310.71611124416813,857,297.9567963861511
6553,305.6898632813245,907,297.688972556463
6554,313.09052380453795,835,298.12494651462185
6555,308.75383869512007,865,298.05047519762303
6556,148.60933662205935,547,282.4029376913444
6557,312.0194891896099,816,283.49270503293957
6558,310.0750499581918,856,283.4195258464315
6559,311.0361078493297,849,293.9423333989456
6560,310.8110963990912,873,294.24082188438626
6561,308.8670960771851,854,293.96685131206175
6562,309.5113423974253,868,293.8463744273875
6563,311.73196518141776,839,294.4505846173968
6564,311.7805524151772,837,294.31958747846073
6565,310.21813444420695,855,294.46601705336946
6566,307.50441868416965,894,310.3555252595805
6567,305.5147378044203,909,309.7050501210615
6568,62.39785713981837,231,284.93733083922416
6569,309.0444853203371,855,284.7381685863249
6570,309.0576211521402,864,284.5628210616298
6571,122.42831117566675,377,265.91894257147794
6572,308.5021751653403,868,265.8180258482695
6573,312.5999056454748,835,265.90481989467514
6574,306.4540788154118,881,265.3721725346986
6575,312.79239871539176,820,265.6295989618171
6576,308.81464050197974,881,265.7606211435981
6577,310.1929678535089,852,266.228444148507
6578,311.42885570786893,843,291.13154400531204
6579,307.92352354247123,873,291.0194478275254
6580,311.6939400341362,836,291.283079715725
6581,310.54929333226755,861,310.09517793138514
6582,311.54108634218574,838,310.3990690490697
6583,310.86605681385845,852,310.22568416590804
6584,306.3410205449909,894,310.2143783388659
6585,309.11623040540144,877,309.8467615078669
6586,310.9038523938507,851,310.055682697054
6587,308.8990251971409,855,309.9262884314172
6588,307.0197589325253,891,309.48537875388286
6589,311.94240284897387,859,309.8872666845331
6590,313.3495553666726,832,310.0528282177867
6591,307.3774670981802,873,309.735645594378
6592,115.67284503765404,452,290.14882146392483
6593,308.79457872360945,860,289.94167365489994
6594,312.078021151945,837,290.51537371559533
6595,301.6742593459785,934,289.771176609653
6596,310.34451054781675,829,289.71524242504967
6597,308.9792219661176,865,289.72326210194734
6598,309.51701509207487,887,289.9729877179023
6599,310.54970644507557,859,289.83371807751246
6600,312.3507167613134,827,289.73383421697656
6601,311.2877742308192,847,290.12486493024045
6602,306.51774174533784,905,309.20935460100884
6603,305.2305475403555,931,308.8529514826834
6604,308.5215118052438,853,308.4973005480133
6605,313.1328335037688,818,309.6431579637923
6606,308.83390282001346,869,309.492097191012
6607,307.7298990297131,867,309.36716489737154
6608,311.3000555615872,845,309.5454689443228
6609,306.55319802928716,901,309.14581810274393
6610,310.03431112272665,845,308.91417753888527
6611,310.5431962488219,862,308.83971974068555
6612,308.4730885075405,885,309.0352544169058
6613,312.2514561228454,842,309.7373452751548
6614,85.90131040569395,314,287.4753251351998
6615,311.64946877607144,850,287.3269886624301
6616,312.5216184365563,824,287.6957602240844
6617,312.3219969649799,822,288.15497001761105
6618,310.29816849995404,859,288.05478131144775
6619,311.10770175163634,838,288.51023168368266
6620,304.70471593365073,900,287.97727216477506
6621,307.4939257034566,909,287.67234511023855
6622,309.9374385718256,864,287.818780116667
6623,308.5906188990921,884,287.4526963942917
6624,311.1657563606277,852,309.9791409897851
6625,310.36518490035087,847,309.85071260221304
6626,304.53815066767856,912,309.05236582532524
6627,311.1046205852181,834,308.93062818734904
6628,314.9482295727357,812,309.39563429462726
6629,308.8895824914798,857,309.1738223686116
6630,308.3706588721834,869,309.54041666246485
6631,308.309990988113,890,309.62202319093046
6632,311.97406900674105,861,309.82568623442205
6633,309.3981198724359,868,309.9064363317564
6634,311.1058043628,850,309.90044113197365
6635,224.6625697000418,778,301.33017961194275
6636,312.35738417925313,843,302.1121029631002
6637,313.55138630606234,838,302.3567795351846
6638,308.52784752473235,879,301.7147413303843
6639,224.78815263416618,671,293.3045983446529
6640,308.6372852199711,861,293.3312609794317
6641,309.9137392491102,863,293.4916358055314
6642,312.0974485306069,826,293.503973757918
6643,309.8694837568328,862,293.5511101463577
6644,311.93744657654315,825,293.634274367732
6645,311.5459408685565,836,302.3226114845835
6646,310.61431888351217,862,302.1483049550094
6647,306.2136683939025,907,301.4145331637934
6648,310.545192303136,869,301.6162676416337
6649,304.14902807958424,926,309.55235518617553
6650,311.1054370496422,858,309.79917036914264
6651,307.5884808972478,887,309.56664453395643
6652,37.56323795299977,232,282.1132234761957
6653,311.7875658068806,856,282.3050316812005
6654,311.1548759518191,831,282.2267746187281
6655,312.5766897490248,835,282.3298495067749
6656,304.6834460683167,895,281.73676222525535
6657,309.5057569060009,842,282.0659710764652
6658,312.1218330860138,827,282.22363515475297
6659,310.8245316762477,853,282.89118551441936
6660,311.78039541840553,863,282.9586813512957
6661,309.08471537567675,883,283.1083047991386
6662,121.80496830167249,406,291.5324778340058
6663,310.6334299752489,860,291.41706425084266
6664,310.6360813565552,840,291.36518479131627
6665,312.3899607276544,832,291.3465118891792
6666,306.553735033609,890,291.53354078570845
6667,306.62609235662967,900,291.2455743307713
6668,307.5277828783728,893,290.78616931000727
6669,125.14628680422902,452,272.21834482280536
6670,305.92304166406393,909,271.63260944737124
6671,309.94081462267786,869,271.7182193720713
6672,236.0934355892241,713,283.14706610082646
6673,312.555586903356,845,283.3392817936372
6674,307.9981483258307,866,283.07548849056474
6675,310.8061143513769,856,282.917103852937
6676,306.04890118539333,903,282.86662046811546
6677,310.02246034145355,872,283.20625726659785
6678,234.06017408007756,670,275.8594963867683
6679,96.78252793406136,341,273.02312049975154
6680,310.4454914191738,840,273.4753654752625
6681,313.78425990231335,812,273.85971000322604
6682,308.6863322799909,871,281.1189996723027
6683,308.88745439983904,871,280.752186421951
6684,311.435744359158,869,281.09594602528375
6685,131.73129841405898,553,263.188464431552
6686,310.6937588630244,836,263.6529501993151
6687,94.42129588313401,329,242.09283375348315
6688,310.3729818863794,891,249.7241145341133
6689,308.87012088112533,851,270.9328738288197
6690,307.52522001834586,897,270.64084668873693
6691,191.8666163943708,655,258.4490823379427
6692,311.40656334301457,837,258.72110544424504
6693,144.03834544681013,521,242.23619454894214
6694,227.1234743129462,652,233.80496754432096
6695,307.29262225097045,885,251.36109992801212
6696,309.4608422056772,886,251.23780826227738
6697,309.8336276388727,866,272.7790414378513
6698,309.82871140306816,873,272.7246143895201
6699,314.7398934485391,810,273.3115916462615
6700,310.21151903271675,871,273.5802215476986
6701,309.04913467005827,869,285.29847337526735
6702,308.1497130077332,876,284.9727883417392
6703,312.03600154304877,835,301.7725539513631
6704,309.2026061285287,865,309.9804671329213
6705,100.33185895625502,308,289.2843908034498
6706,308.75644077919424,884,289.2139506608015
6707,313.5144555401057,819,289.58203345092477
6708,312.09065915923566,843,289.80822822654153
6709,309.7572767082602,851,289.30996655251363
6710,306.5358797721565,864,288.94240262645764
6711,96.45337431970984,337,267.6828265914228
6712,310.09997351374477,833,267.8778526420239
6713,308.4014315861277,870,267.5143956463318
6714,308.39496692828834,861,267.4336317263078
6715,308.77166231162846,843,288.27761206184516
6716,311.61652162857354,855,288.5636201467831
6717,306.9226904800162,864,287.9044436407741
6718,308.51072265021503,879,287.54644998987203
6719,309.2303951168433,862,287.49376183073036
6720,311.115236365702,823,287.95169749008494
6721,306.2572954688221,891,308.9320896049961
6722,307.3931019278243,870,308.6614024464041
6723,302.74795995652676,941,308.096055283444
6724,307.0154516240582,890,307.95810375302096
6725,300.6195590868592,975,307.14289343054406
6726,308.97794643137604,870,306.8790359108243
6727,312.72998912399635,826,307.4597657752223
6728,162.84145087655634,490,292.89283859785644
6729,311.7764253690839,829,293.1474416230805
6730,308.3260251842439,874,292.86852050493474
6731,311.6019194861874,825,293.40298290667124
6732,309.3816169388592,854,293.60183440777473
6733,306.98860839148983,901,294.025899251271
6734,311.8065026290715,857,294.50500435177236
6735,308.6725048329681,854,295.31029892638327
6736,306.64753170940094,892,295.07725745418577
6737,310.54984807781875,871,294.859243349568
6738,310.5468053249642,888,309.62977879440876
6739,305.72152449330315,892,309.0242887068307
6740,310.6800081897527,856,309.25968700738156
6741,306.3350944451522,907,308.73300450327804
6742,307.8332408829592,879,308.57816689768805
6743,308.70783782191575,887,308.75008984073065
6744,159.62604820169508,517,293.532044397993
6745,311.6672312542796,839,293.83151704012414
6746,130.04794338019565,460,276.17155820720365
6747,310.44958603172563,873,276.1615320025943
6748,307.0173917962238,885,275.80859064972026
6749,309.229464514181,853,276.15938465180807
6750,309.0767890177667,862,275.9990627346095
6751,306.4732818249613,886,276.0128814725904
6752,311.2583956727758,871,276.35539695157206
6753,305.28370957355946,932,276.0129841267364
6754,310.9016249405686,858,291.14054180062374
6755,312.9520040899515,819,291.269019084191
6756,311.89934221841395,844,309.4541589680128
6757,307.94573422614485,862,309.2037737874547
6758,312.9359005037695,834,309.79562465820925
6759,304.0182466581464,935,309.2745028726058
6760,69.04549178807065,258,285.2713731496362
6761,312.37305193115026,829,285.8613501602551
6762,312.9527923502028,821,286.0307898279978
6763,308.0876399949193,877,286.3111828701338
6764,147.32417882885784,472,269.9534382589627
6765,311.53390586655587,848,269.81162843662315
6766,308.63787136320025,877,269.4854813511018
6767,305.585885879118,900,269.24949651639906
6768,309.6948174908757,868,268.9253882151097
6769,302.1055855220184,963,268.7341221014969
6770,309.1989468000829,843,292.74946760269813
6771,309.64540069457144,839,292.4767024790402
6772,306.87695980782155,888,291.86911922480215
6773,301.8354228576645,961,291.2438975110766
6774,311.1640080716461,859,307.62788043535545
6775,309.01038881763816,856,307.3755287304637
6776,312.1786119970493,848,307.7296027938486
6777,311.290392591618,857,308.3000534650986
6778,308.06272511556745,901,308.1368442275678
6779,189.71622041705996,564,296.8979077170719
6780,310.05619371309876,838,296.9836324083735
6781,309.65813532308675,859,296.98490587122507
6782,313.32460630033165,817,297.62967052047605
6783,307.9512608377263,887,298.2412543184822
6784,306.72093440406024,928,297.79694695172367
6785,309.6178150731139,859,297.85768957727123
6786,306.63213636539876,908,297.30304201410615
6787,305.98423041123897,915,296.77242579606826
6788,306.2834967682138,892,296.5945029613329
6789,310.5562058351934,837,308.67850150314626
6790,306.405049553141,919,308.3133870871505
6791,293.3968436913565,1080,306.6872579239774
6792,310.0094734712038,851,306.3557446410647
6793,309.92597101954743,871,306.5532156592468
6794,313.26076603122056,834,307.20719882196283
6795,314.17477593384683,793,307.6628949080361
6796,306.91553932079114,887,307.69123520357533
6797,313.46147798234597,841,308.438959960686
6798,311.49503865488805,881,308.96011414935344
6799,309.24958821572363,868,308.8294523874065
6800,311.43490041885525,850,309.3324374739779
6801,312.40062315715477,839,311.23281542055776
6802,310.293044695165,882,311.2611725429539
6803,311.5675421813503,841,311.42532965913415
6804,312.4509826488793,832,311.34435132090005
6805,309.5060643982142,872,310.8774801673368
6806,312.0637109056115,830,311.3922973258188
6807,308.6463533202186,866,310.91078485960605
6808,311.52555527724326,832,310.9138365218416
6809,314.34640438621864,817,311.4235181388911
6810,313.0162470336072,814,311.58165280036627
6811,312.9990812074393,830,311.64149860539476
6812,305.05083095561713,856,311.11727723143997
6813,104.80990941077471,353,290.4415139543824
6814,309.6000713361427,852,290.15642282310876
6815,309.58037860505283,880,290.16385424379257
6816,311.06879731081426,831,290.06436288431286
6817,311.6435683304444,850,290.36408438533545
6818,309.40685155801475,883,290.1522140134126
6819,310.2064019795507,857,289.7382137727458
6820,309.73405781481415,876,289.4099948508665
6821,309.8732258118689,846,289.09740931130943
6822,308.16478064190596,880,289.40880427993835
6823,311.81745651364326,841,310.1095589902252
6824,308.9561506025493,843,310.04516691686587
6825,312.60997742880136,828,310.34812679924073
6826,306.82278579706326,900,309.92352564786563
6827,310.6624596323818,861,309.8254147780593
6828,312.21538219973445,836,310.1062678422313
6829,307.98113683611155,871,309.8837413278874
6830,310.0428236462176,866,309.91461791102773
6831,217.0253374092281,692,300.62982907076366
6832,312.36790703982115,842,301.0501417105552
6833,307.87610638700426,890,300.65600669789126
6834,309.1838707700372,862,300.6787787146401
6835,306.6638957588002,928,300.0841705476399
6836,305.74614460393786,886,299.9765064283274
6837,154.72500664182007,498,284.3827611292712
6838,311.2050765166059,869,284.2817305609584
6839,310.7016766993329,881,284.55378454728054
6840,310.753060484305,844,284.6248082310893
6841,313.83252193871886,823,294.30552668403834
6842,311.25455992575735,843,294.194191972632
6843,311.65899431239814,867,294.57248076517135
6844,313.2001873534173,829,294.9741124235094
6845,304.2783412989229,865,294.73555697752164
6846,312.7214632377727,850,295.4330888409051
6847,308.88684549275786,872,310.8492727259989
6848,311.00566732045263,863,310.82933180638355
6849,312.86508028022945,817,311.0456721644732
6850,313.21444820798934,827,311.29181093684167
6851,309.9725468819961,829,310.90581343116935
6852,312.32588625885546,830,311.0129460644792
6853,120.10831167455763,385,291.8578778006951
6854,312.7252524760552,834,291.81038431295894
6855,309.2214278448373,865,292.30469296755035
6856,308.58486507926136,864,291.8910331516992
6857,304.3224241398275,901,291.4345910164062
6858,313.036443894729,837,291.63766867383384
6859,309.5675051026046,869,291.3079111560713
6860,91.70687125250697,397,269.1571534605231
6861,289.3878956474364,860,267.09868833706713
6862,313.69021417573094,830,267.2351211287547
6863,309.57067678589374,867,286.1813576398883
6864,310.308605809696,852,285.93969297325236
6865,313.0090393531136,828,286.31845412408
6866,307.6842383588664,901,286.2283914520405
6867,313.2759334696457,836,287.12374238502235
6868,312.06508773885434,830,287.02660676943486
6869,311.17544366582297,855,287.1874006257567
6870,310.06232773372903,874,309.0229462738789
6871,312.72171366680413,836,311.35632807581567
6872,310.55266258027405,865,311.04257291627
6873,310.85435291193426,838,311.17094052887404
6874,262.892256016843,739,306.4293055495888
6875,307.8274357211776,888,305.9111451863952
6876,314.1010851766914,841,306.55282986817764
6877,309.85111624980345,865,306.21034814619344
6878,310.9028142830357,886,306.09412080061156
6879,112.37437300756574,363,286.21401373478585
6880,312.1853058184497,840,286.4263115432579
6881,312.3443485032767,818,286.3885750269052
6882,307.23907144740224,880,286.057215913618
6883,306.5855933725834,906,285.6303399596829
6884,314.2631824333221,850,290.7674326013308
6885,312.0162789504975,841,291.18631692426277
6886,311.8354123933241,844,290.9597496459261
6887,305.80242910515517,908,290.55488093146124
6888,308.13685040269047,891,290.2782845434267
6889,250.00286963838153,713,304.0411342065083
6890,305.5312903383747,874,303.3757326585008
6891,312.041789960349,839,303.34547680420803
6892,312.0257860776037,829,303.82414826722817
6893,308.3013311298564,888,303.99572204295544
6894,311.84839975088835,824,303.7542437747121
6895,306.13227328518406,891,303.1658432081807
6896,309.13119234796613,853,302.89542120364496
6897,311.1105066733435,857,303.4262289604638
6898,308.0150884706527,877,303.41405276726
6899,310.31541717099026,852,309.4453075205209
6900,292.3679752442986,921,308.12897601111325
6901,312.30131059186533,826,308.1549280742649
6902,308.6231753025204,854,307.81466699675656
6903,314.25939426757395,828,308.41047331052835
6904,311.2729447670281,862,308.3529278121423
6905,310.6136907050386,866,308.80106955412776
6906,313.48435055604205,841,309.23638537493537
6907,311.7041538786143,814,309.29575009546244
6908,311.62420957535505,846,309.65666220593266
6909,137.82680526329204,453,292.4078010151628
6910,313.9113103020936,833,294.5621345209423
6911,312.1564916437492,833,294.54765262613074
6912,310.84356908965856,831,294.76969200484456
6913,311.75619397265837,860,294.519371975353
6914,309.79417604766786,871,294.371495103417
6915,308.53828020533547,905,294.1639540534467
6916,310.91940368141513,875,293.907459365984
6917,307.91808159975335,897,293.5288521380979
6918,310.73830399336293,840,293.4402615798987
6919,314.0888026659377,825,311.0664613201632
6920,311.21902132220566,840,310.79723242217443
6921,313.96147920843214,835,310.9777311786427
6922,16.668861518613994,112,281.56026042153826
6923,262.16597994044423,808,276.60123901831685
6924,305.0304597078357,904,276.12486738433364
6925,311.77566360961646,845,276.4486057247617
6926,310.9840897596441,829,276.4550743325846
6927,311.5595284188166,828,276.81921901449095
6928,305.11531087663025,878,276.2569197028177
6929,310.99722164450213,850,275.94776160067414
6930,310.3130596273113,865,275.8571654311847
6931,313.2236086865887,825,275.78337837900034
6932,311.5168208470568,844,305.26817431184463
6933,304.5480736531317,939,309.50638368311337
6934,312.37530551385134,857,310.24086826371496
6935,308.0293074194342,881,309.8662326446967
6936,311.3960059247911,873,309.9074242612114
6937,309.93453188147396,880,309.7449246074772
6938,314.93831992242485,818,310.72722551205663
6939,310.6500967545435,849,310.69251302306077
6940,310.5405148444697,864,310.7152585447766
6941,216.58805879205465,625,301.0517035553232
6942,310.9519589981064,840,300.9952173704281
6943,308.53364167839754,888,301.39377417295475
6944,311.6274261055514,844,301.31898623212476
6945,303.76647463906556,913,300.8927029540879
6946,306.5920381899923,890,300.41230618060797
6947,308.01035471307114,889,300.2198884637677
6948,28.070022997446358,134,271.53305877126985
6949,312.6915242644027,837,271.73720152225576
6950,307.8263438846916,892,271.465784426278
6951,310.91801564767957,858,280.89878011184044
6952,311.26147594861686,841,280.9297318068915
6953,114.6715234965086,369,261.5435199887026
6954,308.26418888103217,868,261.20719626625066
6955,307.4722689720802,904,261.57777569955215
6956,310.59859446575865,857,261.97843132712876
6957,310.5634286971763,856,262.2337387255393
6958,311.1952955946326,874,290.54626598525795
6959,307.88213211484253,884,290.0653267703019
6960,308.70016092807055,863,290.1527084746398
6961,309.24864901136607,881,289.9857718110085
6962,311.33359113149345,860,289.9929833292961
6963,311.4954655393958,835,309.6753775335848
6964,309.49221929255873,880,309.7981805747375
6965,311.63923101034015,853,310.2148767785635
6966,310.49798724614084,864,310.2048160566017
6967,308.9666653042659,910,310.0451397173107
6968,311.43227210780606,875,310.068837368628
6969,312.5857023692224,833,310.539194394066
6970,312.46676879841834,860,310.91585518110077
6971,309.0952588971704,871,310.9005161696812
6972,309.04461154993623,891,310.67161821152547
6973,307.02220120094717,893,310.2242917776806
6974,307.64179188013077,870,310.0392490364378
6975,309.3853258751333,885,309.81385852291714
6976,309.3250082526356,855,309.6965606235666
6977,309.88091434165835,858,309.78798552730586
6978,311.83933183178306,852,309.82869149970355
6979,307.44272861629725,887,309.314394124411
6980,311.49149541929364,851,309.2168667864986
6981,310.57895035110414,864,309.36523593189196
6982,308.5201571006328,892,309.3127904869616
6983,100.61317006871104,353,288.671887373738
6984,311.16243606153876,850,289.0239517918788
6985,311.4839251767844,850,289.2338117220439
6986,306.11703116167337,853,288.91301401294766
6987,311.65775078721344,843,289.0906976575032
6988,308.55479200789705,853,288.7622436751146
6989,310.1167272403836,866,289.0296435375232
6990,305.6791271129623,915,288.44840670689007
6991,310.19154347479343,847,288.409666019259
6992,314.31414204696193,830,288.98906451389195
6993,310.17274480266497,865,309.9450219872873
6994,309.0109149015043,886,309.7298698712839
6995,310.413476616377,837,309.62282501524317
6996,287.5014949841425,822,307.7612713974901
6997,312.8580660643056,829,307.8813029251993
6998,311.72950203251094,853,308.1987739276607
6999,311.88522304501384,844,308.3756235081237
7000,306.67142611928284,901,308.47485340875573
7001,311.9649818819016,864,308.65219724946655
7002,281.38893092935905,861,305.3596761377063
7003,309.745681011118,909,305.3169697585516
7004,76.9653163459152,317,282.1124099029927
7005,310.6423376686871,853,282.1352960082237
7006,308.33548290655017,894,284.21869480046445
7007,311.85297242179513,830,284.11818543621337
7008,310.13971408084035,880,283.9592066410463
7009,313.73470784933306,815,284.14415512147826
7010,310.6036552186124,857,284.5373780314112
7011,312.64834359288216,844,284.60571420250926
7012,310.93251896463335,847,287.5600730060367
7013,308.5933744478971,867,287.4448423497146
7014,308.63552200235426,861,310.61186291535853
7015,312.99663780862466,839,310.84729292935225
7016,306.0677071735263,926,310.62051535604985
7017,309.8148802118376,838,310.41670613505414
7018,309.1170792002231,910,310.3144426469924
7019,308.19703670358285,884,309.7606755324174
7020,310.17316569946706,869,309.71762658050284
7021,309.66066568531096,862,309.41885878974574
7022,311.7703722366132,846,309.5026441169437
7023,307.5852497238666,915,309.40183164454066
7024,308.78483515651897,863,309.4167629599571
7025,305.6444846270606,887,308.6815476418007
7026,312.5897918269038,837,309.33375610713847
7027,310.96989891747944,868,309.44925797770264
7028,315.61039160657674,811,310.098589218338
7029,314.7871157214977,831,310.7575971201295
7030,311.62168124318123,864,310.90244867450093
7031,304.3742272956297,916,310.3738048355328
7032,164.1092968727462,477,295.6076972991461
7033,306.938552392181,878,295.5430275659775
7034,314.3603550978005,806,296.1005795601057
7035,310.1653378899209,867,296.5526648863917
7036,299.9421275879722,1011,295.28789846249856
7037,121.93326501082629,437,276.38423507183325
7038,309.6978387441486,844,275.79297978559043
7039,310.01160795846954,851,275.31542900928764
7040,74.11860541440547,299,251.56512142641003
7041,312.5147821251303,836,252.3791769093601
7042,176.97400760557503,547,253.66564798264298
7043,311.1169677367434,864,254.08348951709922
7044,304.1203637253493,952,253.0594903798541
7045,308.61195207294077,872,252.90415179815608
7046,311.774641931057,842,254.08740323246457
7047,309.08337485417724,867,272.80241421679966
7048,312.14284745324403,846,273.0469150877092
7049,309.86443544586655,875,273.0321978364489
7050,310.7910615131259,881,296.69944344632097
7051,308.6568163735792,904,296.3136468711658
7052,307.55592294223607,860,309.3718384048319
7053,306.84533096663654,923,308.9446747278213
7054,310.89763272111304,855,309.6224016273976
7055,309.11141668073833,857,309.6723480881774
7056,306.36365431314334,899,309.131249326386
7057,305.7255860036239,900,308.7954704413307
7058,240.29225800093263,722,301.6104114960996
7059,315.4725346288178,804,302.17122141439467
7060,308.45093024894595,854,301.93720828797666
7061,247.39214342366904,743,295.81074099298564
7062,253.56442706473172,719,290.41159140523524
7063,311.311422534287,853,290.85820056200026
7064,308.10639173258096,881,290.5790764631471
7065,309.67969600320794,873,290.63590439539405
7066,312.0378659935668,858,291.20332556343635
7067,301.51714108977467,946,290.78248107205144
7068,311.7099920581095,849,297.9242544777691
7069,308.56601398065686,862,297.233602412953
7070,309.2606218648143,866,297.31457157453985
7071,309.628831977956,885,303.5382404299686
7072,308.87417254876345,900,309.06921497837175
7073,311.376048582606,862,309.0756775832036
7074,310.49898568401113,858,309.3149369783467
7075,314.4596143453382,819,309.7929288125597
7076,309.0102379359305,871,309.4901660067961
7077,304.3259558295831,961,309.77104748077693
7078,312.22461181506515,834,309.82250945647246
7079,310.3689012564719,847,310.002798184054
7080,312.43368981964886,833,310.3201049795374
7081,309.835356798023,863,310.3407574615441
7082,309.91314117703587,850,310.44465432437136
7083,310.51472024898976,858,310.35852149100975
7084,113.2717210073024,377,290.63579502333886
7085,305.26588902808726,962,289.7164224916138
7086,90.48797431145795,304,267.86419612916654
7087,310.4575082119554,860,268.47735136740374
7088,311.61020425427705,860,268.41591061132493
7089,313.0592799624428,849,268.68494848192205
7090,-11.105889093596488,85,236.3309905905975
7091,309.35396278463304,895,236.2828511892585
7092,306.21674124896526,927,235.91321119645144
7093,311.00774139445275,861,235.96251331099774
7094,311.08714641910046,877,255.74405585217755
7095,312.2900397256017,836,256.446470921929
7096,177.7794240154326,558,265.17561589232645
7097,307.76325537310913,852,264.9061906084418
7098,311.03335657622665,857,264.8485058406368
7099,309.7073542587459,866,264.5133132702671
7100,311.49585460312665,829,296.7734876399394
7101,306.3379903770983,890,296.47189039918595
7102,312.1344973612577,858,297.0636660104152
7103,224.1698447857052,649,288.37987634954044
7104,310.2612531008199,853,288.2972870177124
7105,312.02370938658714,868,288.2706539838109
7106,310.11766897235066,875,301.5044784795027
7107,309.05471299774945,854,301.63362424196674
7108,308.467261060141,867,301.3770146903582
7109,311.4881181851961,847,301.5550910830032
7110,313.21677515795454,832,301.727183138486
7111,307.75064406357706,868,301.86844850713385
7112,310.86507645249367,864,301.7415064162575
7113,314.0500919120386,790,310.7295311288908
7114,310.9626482091844,842,310.79967063972725
7115,313.98585055209696,825,310.99588475627826
7116,312.6466865846887,836,311.24878651751203
7117,305.9777987431735,901,310.94109509205447
7118,308.2570826332085,850,310.9200772493612
7119,313.7912184270099,845,311.1503872735426
7120,310.4430551379919,866,310.8730152715463
7121,309.76880677975714,870,311.07483154316435
7122,310.17170937918127,894,311.0054948358331
7123,311.7321435920894,833,310.77370000383814
7124,307.68687831331044,907,310.44612301425076
7125,311.55315612629056,855,310.2028535716701
7126,312.41126917488873,856,310.17931183069015
7127,307.65717703010887,885,310.3472496593837
7128,309.8139066454023,858,310.50293206060303
7129,310.96525874058716,864,310.2203360919608
7130,313.09384974557906,846,310.4854155527195
7131,308.33035077154636,876,310.3415699518984
7132,313.2509024105966,808,310.64948925503995
7133,311.37271887622774,841,310.6135467834538
7134,307.4833808038384,863,310.59319703250657
7135,311.5629301574081,843,310.59417443561836
7136,313.6062036016956,833,310.713667878299
7137,312.36215748940594,859,311.18416592422875
7138,310.33812057971954,860,311.23658731766045
7139,133.00065231509507,426,293.44012667511123
7140,312.62139640562236,831,293.3928813411156
7141,310.4591543506831,878,293.60576169902924
7142,187.6539068017155,534,281.0460621381411
7143,315.12395184859633,825,281.421185435378
7144,309.7070063855499,855,281.64354799354913
7145,102.46567704156041,361,260.7338226819644
7146,297.8855067975819,815,259.161753001553
7147,313.1975535233505,821,259.24529260494745
7148,312.5828992098104,846,259.46977046795655
7149,311.71104689035565,875,277.34080992548263
7150,314.8397862967104,796,277.5626489145914
7151,311.3065145825967,864,277.64738493778276
7152,314.494734516833,838,290.33146770929454
7153,301.64043839881197,1003,288.98311636431606
7154,313.0505977328867,827,289.31747549904975
7155,311.0840381234884,871,310.17931160724254
7156,313.00808433257043,876,311.6915693607414
7157,311.20843541040085,837,311.49265754944645
7158,312.31523186620325,855,311.46589081508574
7159,312.43819708377123,839,311.5386058344273
7160,310.50134175177664,885,311.1047613799339
7161,310.2946042632684,847,311.00357034800106
7162,314.58350573759526,808,311.0124474700773
7163,308.1237081922591,856,311.66077444942204
7164,314.97758600022644,804,311.853473276156
7165,116.66010551620275,358,292.41108001542744
7166,310.50349620357156,837,292.1606212025275
7167,307.66127451043576,893,291.80590511253104
7168,308.14427204523236,879,291.38880913043397
7169,309.708408315666,882,291.1158302536234
7170,310.1064302371815,891,291.0763391021639
7171,311.94473278708756,844,291.24135195454585
7172,310.3666310105473,855,290.819664481841
7173,71.54494414292276,281,267.1617880769074
7174,313.2589302305132,803,266.9899224999361
7175,312.4557094821939,842,286.5694828965352
7176,303.85410614451393,951,285.90454389062944
7177,312.7363173747435,847,286.4120481770602
7178,308.86658937856555,871,286.4842799103935
7179,310.54968275874853,858,286.5684073547018
7180,313.3753832690418,779,286.8953026578878
7181,312.47648530779406,827,286.94847790995846
7182,309.450923810713,859,286.856907189975
